Item Name,Category,Distributor,Item Number,Product SKU,Description,Size,Proof %,Last Purchase Cost,Price Includes Tax,Cost Price,Retail Price,Promo Price,Reorder Level,Reorder Amount,Allow Alternate Description,Item has Serial Number,Image Id,Override Default Tax,Is Service,Commission Percent,Commission Fixed,Is Scalable,Weight,Price Per Pound,Deleted,Retail Markup,Quickbooks Id,Permanent Delete,Single Bottle Cost,Case Cost,Remove Discount,By Location,Quantity on Hand,Quantity Case,Price A,Price B,Price C
SCORESBY SCOTCH,SPIRITS,STANDARD,8292839864,2770009,,750M,,,,13.23,19.29,,,,,,,,,,,,,,,,,,,,,F03201,0,,,,
SCORESBY SCOTCH,SPIRITS,STANDARD,8292839861,2770004,,1.75L,,,,24.12,30.99,,,,,,,,,,,,,,,,,,,,,F03216,0,,,,
SEAGRAM 7,SPIRITS,STANDARD,877350,179015,,200M,,,,3.11,4.19,,,,,,,,,,,,,,,,,,,,,A03111,0,,,,
SEAGRAM 7,SPIRITS,STANDARD,877650,179013,,375M,,,,6.23,8.29,,,,,,,,,,,,,,,,,,,,,A03116,2,,,,
SEAGRAM 7,SPIRITS,STANDARD,877330,179009,,750M,,,,12.45,15.99,,,,,,,,,,,,,,,,,,,,,F03146,0,,,,
SEAGRAM 7,SPIRITS,STANDARD,8700070070,17924,,1.75L,,,,17.9,20.99,,,,,,,,,,,,,,,,,,,,,F03161,5,,,,
SEAGRAM 7 CROWN W/ HONEY,SPIRITS,STANDARD,822530,12047021,,50M,,,,0.78,1.09,,,,,,,,,,,,,,,,,,,,,C04033,0,,,,
SEAGRAM 7 TRV,SPIRITS,STANDARD,873380,180009,,750M,,,,12.45,15.99,,,,,,,,,,,,,,,,,,,,,F03147,4,,,,
SEAGRAM 7 W/HONEY,SPIRITS,STANDARD,822540,12047009,,750M,,,,11.67,17.29,,,,,,,,,,,,,,,,,,,,,F01091,0,,,,
SEAGRAM DRY GIN,SPIRITS,GLAZER,8043240121,10304,,200M,,,,2.66,4.19,,,,,,,,,,,,,,,,,,,,,A03051,2,,,,
SEAGRAM DRY GIN,SPIRITS,GLAZER,8043240122,10303,,375M,,,,5.05,7.79,,,,,,,,,,,,,,,,,,,,,A03056,2,,,,
SEAGRAM DRY GIN,SPIRITS,GLAZER,8043240123,423300,,750M,,,,10.11,12.99,,,,,,,,,,,,,,,,,,,,,F02061,10,,,,
SEAGRAM DRY GIN,SPIRITS,GLAZER,8043240126,10300,,1.75L,,,,17.94,23.09,,,,,,,,,,,,,,,,,,,,,F02076,4,,,,
SEAGRAM DRY GIN TRV,SPIRITS,GLAZER,8043240124,423301,,750M,,,,10.11,12.99,,,,,,,,,,,,,,,,,,,,,F02078,0,,,,
SEAGRAM TWISTED LIME GIN,SPIRITS,GLAZER,8043240164,77798,,1.75L,,,,17.94,23.99,,,,,,,,,,,,,,,,,,,,,F02077,3,,,,
SEAGRAM VO CAN WHISKY,SPIRITS,STANDARD,877370,760009,,750M,,,,11.67,17.29,,,,,,,,,,,,,,,,,,,,,F01006,1,,,,
SEAGRAM VO CAN WHISKY BLD,SPIRITS,STANDARD,8700070075,760004,,1.75L,,,,22.57,28.99,,,,,,,,,,,,,,,,,,,,,F01005,0,,,,
SEAGRAM VO WHISKY,SPIRITS,STANDARD,877390,760015,,200M,,,,4.17,6.19,,,,,,,,,,,,,,,,,,,,,A01065,0,,,,
SEAGRAM VO WHISKY,SPIRITS,STANDARD,877610,760013,,375M,,,,7.78,11.29,,,,,,,,,,,,,,,,,,,,,A01067,0,,,,
SEAGRAMS DRY GIN PEACH,SPIRITS,GLAZER,8043210782,322177,,200M,,,,2.66,4.19,,,,,,,,,,,,,,,,,,,,,A03055,2,,,,
SEAGRAMS ESCAPES JAM ME HAPPY,WINE,STANDARD,8043210346,12688068,,11.2 OZ,,,,4,5.69,,,,,,,,,,,,,,,,,,,,,C02036,4,,,,
SEAGRAMS ESCAPES PEACH FUZZY NAVEL,WINE,STANDARD,8043280228,12687068,,11.2 OZ,,,,4,5.69,,,,,,,,,,,,,,,,,,,,,C02100,2,,,,
SEAGRAMS ESCAPES SPIKED 8 PACK CANS,BEER,STANDARD,7031001526,22129056,,8 OZ,,,,12,15,,,,,,,,,,,,,,,,,,,,,C02038,2,,,,
SEAGRAMS ESCAPES STRAWBERRY DAIQUIRI,WINE,STANDARD,8043280254,15240068,,11.2 OZ,,,,4,5.69,,,,,,,,,,,,,,,,,,,,,C01129,4,,,,
SEAGRAMS ESCAPES WILD BERRIES,WINE,STANDARD,8043280266,12686068,,11.2 OZ,,,,4,5.69,,,,,,,,,,,,,,,,,,,,,C02107,0,,,,
SEAN MINOR NAPA CAB SAUV,WINE,LDSFD,5913900141,100524,,750M,,,,13.5,18.99,,,,,,,,,,,,,,,,,,,,,B05104,0,,,,
SEVEN DAUGHTERS MOSCATO,WINE,GLAZER,8689108003,464299,,750M,,,,9.96,13.99,,,,,,,,,,,,,,,,,,,,,B03131,0,,,,
SHANNON RIDGE CAB SAUV,WINE,WORLDWID,5768000101,13900532,,750M,,,,7.81,10.99,,,,,,,,,,,,,,,,,,,,,B03161,0,,,,
SHANNON RIDGE WRANGLER RED,WINE,WORLDWID,5768000107,13900232,,750M,,,,7.81,10.99,,,,,,,,,,,,,,,,,,,,,B03160,0,,,,
SHARK ATTACK LEMON,CORDIALS,WORLDWID,9492238086,30000339,,100M,,,,1.55,2.09,,,,,,,,,,,,,,,,,,,,,G05029,0,,,,
SHARK ATTACK MARGARITA FREEZE POP,SPIRITS,WORLDWID,9492226331,30000032,,100ML,,,,1.79,2.29,,,,,,,,,,,,,,,,,,,,,G05027,0,,,,
SHARPS 6 PACK BTL,BEER,LDSFD,3410010505,385,,12 OZ,,,,3.34,4.17,,,,,,,,,,,,,,,,,,,,,G05015,0,,,,
SHINER BLACK LAGER 6 PACK BTL,BEER,STANDARD,8857360002,70062,,12 OZ,,,,6.8,8.8,,,,,,,,,,,,,,,,,,,,,C02218,0,,,,
SHINER BLACK LAGER BOHEM 12 PACK BTL,BEER,STANDARD,8857360005,10758062,,12 OZ,,,,12,15,,,,,,,,,,,,,,,,,,,,,G02478,0,,,,
SHINER BOCK 12 PACK BTL,BEER,STANDARD,8857343333,352062,,12 OZ,,,,11.2,15,,,,,,,,,,,,,,,,,,,,,C02201,5,,,,
SHINER BOCK 6 PACK BTL,BEER,STANDARD,8857333101,350062,,12 OZ,,,,6.8,8.8,,,,,,,,,,,,,,,,,,,,,C02200,0,,,,
SHINER BREW TOUR 12 PACK BTL,BEER,STANDARD,8857370003,21862062,,12 OZ,,,,12,15,,,,,,,,,,,,,,,,,,,,,G01587,0,,,,
SHINER RUBY RED BIRD 6 PACK BTL,BEER,STANDARD,8857396002,13141062,,12 OZ,,,,6.4,8.8,,,,,,,,,,,,,,,,,,,,,C02229,2,,,,
SHINER SEASONAL 12 PACK BTL,BEER,STANDARD,8857380004,13920062,,12 OZ,,,,11.2,15.03,,,,,,,,,,,,,,,,,,,,,C02589,0,,,,
SHINER SEASONAL 6 PACK BTL,BEER,STANDARD,8857380002,20211062,,12OZ,,,,6.8,8.8,,,,,,,,,,,,,,,,,,,,,C02228,0,,,,
SHMALTZ STAR TREK VULCAN 4 PACK BTL,BEER,WORLDWID,6917393160,40903232,,12 OZ,,,,8.8,10.99,,,,,,,,,,,,,,,,,,,,,G02017,0,,,,
SHOCK TOP 15 PACK CANS,BEER,CITYBEV,1820028156,3415,,12 OZ,,,,9.6,11.71,,,,,,,,,,,,,,,,,,,,,A03134,0,,,,
SHOCK TOP ALE 4 PACK CANS,BEER,CITYBEV,189012,3443,,16 OZ,,,,4.32,5.6,,,,,,,,,,,,,,,,,,,,,A02118,0,,,,
SHOCK TOP BELGIAN WHEAT 6 PACK BTL,BEER,CITYBEV,1820013986,3476,,12 OZ,,,,6.69,8.66,,,,,,,,,,,,,,,,,,,,,A03125,0,,,,
SHOCK TOP BELGIAN WHITE 12 PACK BTL,BEER,CITYBEV,1820015981,3460,,12 OZ,,,,12.35,15.46,,,,,,,,,,,,,,,,,,,,,A03127,0,,,,
SHOCK TOP GRAPEFRUIT SHANDY 6 PACK BTL,BEER,CITYBEV,1820020024,3656,,12 OZ,,,,6.69,8.66,,,,,,,,,,,,,,,,,,,,,A03132,0,,,,
SHOCK TOP LEMON SHANDY 12 PACK BTL,BEER,CITYBEV,1820019991,3360,,12 OZ,,,,12.35,15.46,,,,,,,,,,,,,,,,,,,,,A03131,0,,,,
SHOCK TOP LEMON SHANDY 4 PACK CANS,BEER,CITYBEV,1820025541,3343,,16 OZ,,,,4.32,5.6,,,,,,,,,,,,,,,,,,,,,A03117,0,,,,
SHOCK TOP SEASONAL 6 PACK BTL,BEER,CITYBEV,1820017993,3336,,12 OZ,,,,6.44,8.66,,,,,,,,,,,,,,,,,,,,,A03128,0,,,,
SHOCK TOP VARIETY 12 PACK BTL,BEER,CITYBEV,1820017991,3889,,12 OZ,,,,12.35,15.46,,,,,,,,,,,,,,,,,,,,,A03121,0,,,,
SHOCKTOP LEMON 12 PACK CANS,BEER,CITYBEV,1820019990,3346,,12 OZ,,,,4.5,11.25,,,,,,,,,,,,,,,,,,,,,A03130,0,,,,
SIERRA NEVADA FALL VARIETY PK 12 PACK BTL,BEER,CITYBEV,8378316000,16861,,12 OZ,,,,12.8,16.02,,,,,,,,,,,,,,,,,,,,,C05023,0,,,,
SIERRA NEVADA SEASONAL 6 PACK BTL,BEER,CITYBEV,8378322822,16836,,12 OZ,,,,7.19,9.31,,,,,,,,,,,,,,,,,,,,,C05034,0,,,,
SIERRA NEVADA TORPEDO IPA 6 PACK BTL,BEER,CITYBEV,8378333100,16436,,12 OZ,,,,7.19,9.31,,,,,,,,,,,,,,,,,,,,,C05035,0,,,,
SKINNYGIRL CRANBERRY COSMO,CORDIALS,STANDARD,8068611002,7928009,,750M,,,,10.9,16.69,,,,,,,,,,,,,,,,,,,,,G04458,0,,,,
SKINNYGIRL CUCUMBER VODKA,SPIRITS,STANDARD,8068611012,13525009,,750M,,,,16.34,23.29,,,,,,,,,,,,,,,,,,,,,D02111,0,,,,
SKINNYGIRL MARGARITA,CORDIALS,STANDARD,9204900075,12509009,,750M,,,,10.9,14.39,,,,,,,,,,,,,,,,,,,,,G04456,7,,,,
SKYY INFUSIONS PEAR VODKA,SPIRITS,GLAZER,2105900240,413927,,750M,,,,13.78,19.99,,,,,,,,,,,,,,,,,,,,,F03042,0,,,,
SKYY VODKA,SPIRITS,GLAZER,2105900375,368558,,375M,,,,8.24,11.89,,,,,,,,,,,,,,,,,,,,,A01083,2,,,,
SKYY VODKA 80,SPIRITS,GLAZER,2105901750,366783,,1.75L,,,,24.95,25.99,,,,,,,,,,,,,,,,,,,,,F03040,7,,,,
SKYY VODKA 80,SPIRITS,GLAZER,2105900750,368557,,750M,,,,13.78,17.79,,,,,,,,,,,,,,,,,,,,,F03041,0,,,,
SKYY VODKA 80,SPIRITS,GLAZER,2105900050,5007090,,50M,,,,1.32,1.69,,,,,,,,,,,,,,,,,,,,,A02155,0,,,,
SKYY VODKA WATERMELON,SPIRITS,GLAZER,2105900278,898764,,50M,,,,1.24,1.79,,,,,,,,,,,,,,,,,,,,,A02157,1,,,,
SLICES RED SANGRIA,WINE,WORLDWID,5167500353,18800032,,750M,,,,7.4,10.39,,,,,,,,,,,,,,,,,,,,,B06239,0,,,,
SLICES WHITE SANGRIA,WINE,WORLDWID,5167500351,18800132,,750M,,,,7.4,10.39,,,,,,,,,,,,,,,,,,,,,B06241,0,,,,
SMIRNOFF 100 VODKA,SPIRITS,STANDARD,820120,2435015,,200M,,,,4.67,6.79,,,,,,,,,,,,,,,,,,,,,A02052,2,,,,
SMIRNOFF 100 VODKA,SPIRITS,STANDARD,825620,2435013,,375M,,,,8.17,11.79,,,,,,,,,,,,,,,,,,,,,A02048,1,,,,
SMIRNOFF GREEN APPLE TWIST,SPIRITS,STANDARD,821000,2404021,,50M,,,,0.98,1.29,,,,,,,,,,,,,,,,,,,,,A02023,0,,,,
SMIRNOFF ICE 12 PACK BTL,BEER,STANDARD,8200072518,675068,,12 OZ,,,,12.8,16.02,,,,,,,,,,,,,,,,,,,,,C04060,0,,,,
SMIRNOFF ICE 6 PACK BTL,BEER,STANDARD,8200072385,656068,,12 OZ,,,,6.8,8.8,,,,,,,,,,,,,,,,,,,,,C03001,0,,,,
SMIRNOFF ICE BLACK CHERRY 6 PACK BTL,BEER,STANDARD,8200075340,22269068,,11.2 OZ,,,,6.8,8.8,,,,,,,,,,,,,,,,,,,,,C02209,3,,,,
SMIRNOFF ICE BLUBERRY LEMONADE 6 PACK BTL,BEER,STANDARD,8200075007,12247068,,11.2 OZ,,,,6.8,8.8,,,,,,,,,,,,,,,,,,,,,C04064,0,,,,
SMIRNOFF ICE BTL,BEER,STANDARD,8200072569,852050,,24 OZ,,,,1.55,2.29,,,,,,,,,,,,,,,,,,,,,C01200,1,,,,
SMIRNOFF ICE GRAPE BTL,BEER,STANDARD,8200073409,1133050,,24 OZ,,,,1.55,2.29,,,,,,,,,,,,,,,,,,,,,F02499,0,,,,
SMIRNOFF ICE LIME CRAN 6 PACK BTL,BEER,STANDARD,8200075005,12245068,,11.2 OZ,,,,6.8,8.8,,,,,,,,,,,,,,,,,,,,,C03004,0,,,,
SMIRNOFF ICE PEACH BELLINI 6 PACK BTL,BEER,STANDARD,8200076600,14490068,,11.2 OZ,,,,6.8,8.8,,,,,,,,,,,,,,,,,,,,,C03122,0,,,,
SMIRNOFF ICE PEACH BELLINI BTL,BEER,STANDARD,8200076604,15242050,,24 OZ,,,,1.55,2.29,,,,,,,,,,,,,,,,,,,,,F02498,4,,,,
SMIRNOFF ICE PINEAPPLE 6 PACK BTL,BEER,STANDARD,8200074784,12165068,,12 OZ,,,,6.8,8.8,,,,,,,,,,,,,,,,,,,,,C02219,0,,,,
SMIRNOFF ICE SCREWDRIVER 6 PACK BTL,BEER,STANDARD,8200075748,8530068,,11.2OZ,,,,6.8,8.8,,,,,,,,,,,,,,,,,,,,,C02204,0,,,,
SMIRNOFF ICE SCREWDRIVER BTL,BEER,STANDARD,8200076212,14489050,,24 OZ,,,,1.55,2.29,,,,,,,,,,,,,,,,,,,,,F02477,0,,,,
SMIRNOFF ICE SEAS VAR 12 PACK BTL,BEER,STANDARD,8200075247,21895068,,11.2 OZ,,,,12.8,16.02,,,,,,,,,,,,,,,,,,,,,C04065,0,,,,
SMIRNOFF ICE SLIM 12 PACK CANS,BEER,STANDARD,8200076665,15791062,,12 OZ,,,,12.8,16.02,,,,,,,,,,,,,,,,,,,,,C04061,0,,,,
SMIRNOFF ICE SMASH SCREWDRIVER CAN,BEER,STANDARD,8200077692,21808110,,23.5 OZ,,,,1.6,2.19,,,,,,,,,,,,,,,,,,,,,D04279,10,,,,
SMIRNOFF ICE SMASH STRAW LEMON CAN,BEER,STANDARD,8200078633,21809110,,23.5 OZ,,,,1.6,2.19,,,,,,,,,,,,,,,,,,,,,D04277,-1,,,,
SMIRNOFF ICE STRAW 6 PACK BTL,BEER,STANDARD,8200078263,20018068,,12 OZ,,,,6.4,8.8,,,,,,,,,,,,,,,,,,,,,C03014,5,,,,
SMIRNOFF ICE TROPICAL FRUIT 6 PACK BTL,BEER,STANDARD,8200075762,8532068,,11.2OZ,,,,6.8,8.8,,,,,,,,,,,,,,,,,,,,,C02203,0,,,,
SMIRNOFF ICE WATERMELON MIMOSA 6 PACK BTL,BEER,STANDARD,8200077369,15861068,,12 OZ,,,,6.8,8.8,,,,,,,,,,,,,,,,,,,,,C02211,0,,,,
SMIRNOFF KISSED CARAMEL VODKA,SPIRITS,STANDARD,8200075961,13965009,,750M,,,,11.67,14.99,,,,,,,,,,,,,,,,,,,,,D02893,0,,,,
SMIRNOFF LEMON SORBET LIGHT,SPIRITS,STANDARD,8200076152,14453009,,750M,,,,11.67,15.39,,,,,,,,,,,,,,,,,,,,,D02886,0,,,,
SMIRNOFF MANGO SORBET LIGHT,SPIRITS,STANDARD,8200076144,14454009,,750M,,,,11.67,14.99,,,,,,,,,,,,,,,,,,,,,D02885,0,,,,
SMIRNOFF MOSCOW MULE,SPIRITS,STANDARD,825890,22093021,,50M,,,,0.63,0.99,,,,,,,,,,,,,,,,,,,,,A02024,15,,,,
SMIRNOFF PINEAPPLE TW VODKA,SPIRITS,STANDARD,8200074731,11907009,,750M,,,,11.67,14.99,,,,,,,,,,,,,,,,,,,,,D02891,1,,,,
SMIRNOFF PINEAPPLE VODKA,SPIRITS,STANDARD,822440,11907021,,50M,,,,0.98,1.29,,,,,,,,,,,,,,,,,,,,,A02153,1,,,,
SMIRNOFF RASPBERRY SORBET LIGHT,SPIRITS,STANDARD,8200076148,14455009,,750M,,,,11.67,14.99,,,,,,,,,,,,,,,,,,,,,D02887,0,,,,
SMIRNOFF RED WHITE BERRY VODKA,SPIRITS,STANDARD,8200077863,19103009,,750M,,,,10.11,12.99,,,,,,,,,,,,,,,,,,,,,D02884,0,,,,
SMIRNOFF RED WHITE BERRY VODKA,SPIRITS,STANDARD,825320,19103021,,50M,,,,0.63,1.09,,,,,,,,,,,,,,,,,,,,,A03257,0,,,,
SMIRNOFF ROOT BEER VODKA,SPIRITS,STANDARD,823470,14268021,,50M,,,,0.98,1.29,,,,,,,,,,,,,,,,,,,,,A20358,2,,,,
SMIRNOFF RUBY RED VODKA,SPIRITS,STANDARD,8200077286,17024009,,750M,,,,11.67,14.99,,,,,,,,,,,,,,,,,,,,,D02892,0,,,,
SMIRNOFF SELTZ RASP ROSE 6 PACK CANS,BEER,STANDARD,8200078788,21936062,,12 OZ,,,,6.8,8.8,,,,,,,,,,,,,,,,,,,,,C02380,2,,,,
SMIRNOFF SOUR BERRY LEMON VODKA,SPIRITS,STANDARD,825050,17999021,,50M,,,,0.98,1.29,,,,,,,,,,,,,,,,,,,,,A03254,0,,,,
SMIRNOFF SPIKE SELTZER CRAN LIME 6 PACK CANS,BEER,STANDARD,8200078139,19969062,,12 OZ,,,,6.8,8.8,,,,,,,,,,,,,,,,,,,,,C02381,1,,,,
SMIRNOFF TRIP BLK 6 PACK BTL,BEER,STANDARD,8200072608,907068,,12 OZ,,,,6.8,8.52,,,,,,,,,,,,,,,,,,,,,C03006,0,,,,
SMIRNOFF TWIST GR APPLE 6 PACK BTL,BEER,STANDARD,8200072751,969068,,12 OZ,,,,6.8,8.52,,,,,,,,,,,,,,,,,,,,,C03007,0,,,,
SMIRNOFF TWIST GRAPE 6 PACK BTL,BEER,STANDARD,8200073214,1112068,,12 OZ,,,,6.8,8.52,,,,,,,,,,,,,,,,,,,,,C02206,0,,,,
SMIRNOFF TWIST PARTY PAK 12 PACK BTL,BEER,STANDARD,8200072908,983068,,11.2 OZ,,,,12.8,16.02,,,,,,,,,,,,,,,,,,,,,C04063,0,,,,
SMIRNOFF TWIST RASP 6 PACK BTL,BEER,STANDARD,8200072754,970068,,12 OZ,,,,6.4,8.52,,,,,,,,,,,,,,,,,,,,,C02202,1,,,,
SMIRNOFF TWISTED GREEN APPLE BTL,BEER,STANDARD,8200072902,430050,,24 OZ,,,,1.55,2.29,,,,,,,,,,,,,,,,,,,,,F03080,0,,,,
SMIRNOFF VODKA 100,SPIRITS,STANDARD,820100,2435009,,750M,,,,16.34,21.99,,,,,,,,,,,,,,,,,,,,,F02007,9,,,,
SMIRNOFF VODKA 80,SPIRITS,STANDARD,820080,2429015,,200M,,,,3.11,4.79,,,,,,,,,,,,,,,,,,,,,A02051,3,,,,
SMIRNOFF VODKA 80,SPIRITS,STANDARD,825610,2429013,,375M,,,,4.67,6.99,,,,,,,,,,,,,,,,,,,,,A02056,14,,,,
SMIRNOFF VODKA 80,SPIRITS,STANDARD,820050,2429007,,1.0L,,,,15.56,19.99,,,,,,,,,,,,,,,,,,,,,F02011,0,,,,
SMIRNOFF VODKA 80,SPIRITS,STANDARD,8200010570,2429004,,1.75L,,,,20.23,20.99,,,,,,,,,,,,,,,,,,,,,F02026,7,,,,
SMIRNOFF VODKA 80,SPIRITS,STANDARD,820060,2429009,,750M,,,,11.67,14.99,,,,,,,,,,,,,,,,,,,,,F02003,0,,,,
SMIRNOFF VODKA 80,SPIRITS,STANDARD,824720,2429021,,50M,,,,0.98,0.99,,,,,,,,,,,,,,,,,,,,,A02150,0,,,,
SMIRNOFF VODKA 80 TRV,SPIRITS,STANDARD,829500,2428009,,750M,,,,11.67,14.99,,,,,,,,,,,,,,,,,,,,,F02004,0,,,,
SMIRNOFF VODKA KISSED CARAMEL,SPIRITS,STANDARD,823370,13965021,,50M,,,,0.98,1.29,,,,,,,,,,,,,,,,,,,,,A20359,1,,,,
SMIRNOFF WHIPPED CREAM VODKA,SPIRITS,STANDARD,8200075751,7951009,,750M,,,,11.67,14.99,,,,,,,,,,,,,,,,,,,,,F02009,0,,,,
SMIRNOFF WHIPPED CREAM VODKA,SPIRITS,STANDARD,823230,7951021,,50M,,,,0.98,1.29,,,,,,,,,,,,,,,,,,,,,A02028,2,,,,
SMITH & FORGE CIDER 4 PACK CANS,BEER,LDSFD,878493,539505,,16 OZ,,,,4.8,6.2,,,,,,,,,,,,,,,,,,,,,D02465,0,,,,
SMITH KUNG FU RIESLING,WINE,GLAZER,8600325300,449923,,750M,,,,9.25,15.49,,,,,,,,,,,,,,,,,,,,,F02584,3,,,,
SMITHWICKS 6 PACK BTL,BEER,STANDARD,8382007152,100062,,12 OZ,,,,6.8,8.43,,,,,,,,,,,,,,,,,,,,,C03043,0,,,,
SMITHWICKS IRISH ALE 12 PACK BTL,BEER,STANDARD,8382019902,68062,,12 OZ,,,,9.6,11.99,,,,,,,,,,,,,,,,,,,,,D02061,0,,,,
SMITHWORKS AMERICAN VODKA,SPIRITS,GLAZER,8043290110,407097,,750M,,,,15.61,22.39,,,,,,,,,,,,,,,,,,,,,F02068,0,,,,
SMOKY HILL CHRISTMAS SEMI SWEET,WINE,SMOKYHI,1453303022,80095,,750M,,,,12.73,17.89,,,,,,,,,,,,,,,,,,,,,B03019,0,,,,
SMOKY HILL HEARTLAND RED VELVET,WINE,SMOKYHI,1453311001,11001,,750M,,,,8.99,12.69,,,,,,,,,,,,,,,,,,,,,B03035,0,,,,
SMOKY HILL PINK CATAWBA,WINE,SMOKYHI,1453303015,30150,,750M,,,,8.99,12.69,,,,,,,,,,,,,,,,,,,,,B03038,0,,,,
SMOKY HILL RIVER VALLEY RED,WINE,SMOKYHI,1453303007,30075,,750M,,,,8.99,12.69,,,,,,,,,,,,,,,,,,,,,B03036,3,,,,
SMOKY HILL SWEET LADY,WINE,SMOKYHI,1453303001,30300,,750M,,,,10.34,14.59,,,,,,,,,,,,,,,,,,,,,B03032,3,,,,
SNOW QUEEN ORGANIC VODKA,SPIRITS,LDSFD,5403200303,200014,,750M,,,,13.23,16.99,,,,,,,,,,,,,,,,,,,,,F02040,0,,,,
SOL 12 PACK BTL,BEER,STANDARD,7231123021,298062,,12 OZ,,,,12,17.04,,,,,,,,,,,,,,,,,,,,,C03020,0,,,,
SOL BTL,BEER,STANDARD,7231113232,254046,,32 OZ,,,,2.79,3.61,,,,,,,,,,,,,,,,,,,,,C02047,0,,,,
SOUTHERN COMFORT,SPIRITS,STANDARD,8854401916,3752015,,200M,,,,3.88,5.79,,,,,,,,,,,,,,,,,,,,,A03091,0,,,,
SOUTHERN COMFORT,SPIRITS,STANDARD,8854401913,3752013,,375M,,,,6.58,9.79,,,,,,,,,,,,,,,,,,,,,A03096,5,,,,
SOUTHERN COMFORT,SPIRITS,STANDARD,8854401905,3752009,,750M,,,,12.45,15.99,,,,,,,,,,,,,,,,,,,,,F01146,2,,,,
SOUTHERN COMFORT,SPIRITS,STANDARD,8854401891,3752004,,1.75L,,,,23.34,27.99,,,,,,,,,,,,,,,,,,,,,F01156,5,,,,
SOUTHERN COMFORT,SPIRITS,STANDARD,8854400002,20023021,,50M,,,,0.97,0.99,,,,,,,,,,,,,,,,,,,,,A03093,40,,,,
SOUTHERN COMFORT 100,SPIRITS,STANDARD,8854401815,3755009,,750M,,,,17.31,22.29,,,,,,,,,,,,,,,,,,,,,F01148,1,,,,
SOUTHERN COMFORT 100 PROOF,SPIRITS,STANDARD,8854401825,3755013,,375M,,,,6.98,10.29,,,,,,,,,,,,,,,,,,,,,A03098,1,,,,
SOUTHERN COMFORT TRV,SPIRITS,STANDARD,8854401431,3728009,,750M,,,,12.45,15.99,,,,,,,,,,,,,,,,,,,,,F01147,0,,,,
SPEYBURN SINGLE MALT,SPIRITS,STANDARD,8066077405,223009,,750M,,,,23.35,29.99,,,,,,,,,,,,,,,,,,,,,F03278,0,,,,
SPICY JALAPENO BUCK U VODKA,SPIRITS,DEMOS,740999566,84795,,$$50M,,,,1.55,1.99,,,,,,,,,,,,,,,,,,,,,D02579,8,,,,
SPICY JALAPENO BUCK U VODKA,SPIRITS,DEMOS,500033,84796,,750M,,,,14.94,18.99,,,,,,,,,,,,,,,,,,,,,F02065,0,,,,
SPIKED SELTZER VARIETY 12 PACK CANS,BEER,CITYBEV,5389700227,32346,,12 OZ,,,,11.63,16.02,,,,,,,,,,,,,,,,,,,,,C02379,1,,,,
SPIKED SELTZER VARIETY SUITCASE,BEER,CITYBEV,5389700252,32368,,12 OZ,,,,24.6,29.4,,,,,,,,,,,,,,,,,,,,,C02378,0,,,,
ST BRENDANS IRISH CREAM,CORDIALS,GLAZER,8835211001,24442,,750M,,,,10.88,14.39,,,,,,,,,,,,,,,,,,,,,H02008,0,,,,
ST BRENDANS IRISH CREAM,CORDIALS,GLAZER,8835210999,58732,,1.75L,,,,22.82,30.09,,,,,,,,,,,,,,,,,,,,,H02013,0,,,,
ST GERMAIN,SPIRITS,STANDARD,500030,15000013,,375M,,,,15.56,21.29,,,,,,,,,,,,,,,,,,,,,F01103,0,,,,
ST JAMES CHERRY,WINE,GLAZER,8858200051,413810,,750M,,,,7.11,12.49,,,,,,,,,,,,,,,,,,,,,B03018,0,,,,
ST JAMES COUNTRY RED,WINE,GLAZER,8858200018,413795,,750M,,,,5.69,10.49,,,,,,,,,,,,,,,,,,,,,B01034,0,,,,
ST JAMES STRAWBERRY WINE,WINE,GLAZER,8858200052,413812,,750M,,,,7.11,12.49,,,,,,,,,,,,,,,,,,,,,B01057,0,,,,
ST MICHELLE SAUV BLANC,WINE,GLAZER,8858663098,71726,,750M,,,,8.54,11.99,,,,,,,,,,,,,,,,,,,,,B03124,0,,,,
ST NICK EGG NOGG,CORDIALS,GLAZER,8193205274,1257515,,750M,,,,5.41,7.19,,,,,,,,,,,,,,,,,,,,,H01032,0,,,,
ST PAULI GIRL 6 PACK BTL,BEER,STANDARD,8066095935,31062,,12 OZ,,,,7.6,9.54,,,,,,,,,,,,,,,,,,,,,C03012,0,,,,
STARBOROUGH SAUV BLANC,WINE,GLAZER,8500001660,232577,,750M,,,,9.96,16.49,,,,,,,,,,,,,,,,,,,,,F02586,0,,,,
STEEL RESERVE CAN,BEER,LDSFD,7825000328,17050,,24 OZ CAN,,,,1.55,2.04,,,,,,,,,,,,,,,,,,,,,G02057,0,,,,
STEELE 4 PACK CANS,BEER,LDSFD,7825000464,17001,,16 OZ,,,,3.2,4.17,,,,,,,,,,,,,,,,,,,,,G02058,0,,,,
STELLA ARTOIS 12 PACK BTL,BEER,CITYBEV,8615000014,19002,,12 OZ,,,,12.58,15.74,,,,,,,,,,,,,,,,,,,,,C03075,4,,,,
STELLA ARTOIS 6 PACK BTL,BEER,CITYBEV,8615000001,19006,,12 OZ,,,,7.44,9.63,,,,,,,,,,,,,,,,,,,,,C03072,0,,,,
STELLA CIDRE CIDER 6 PACK BTL,BEER,CITYBEV,1820024001,19136,,12 OZ,,,,7.44,9.63,,,,,,,,,,,,,,,,,,,,,C03071,0,,,,
